2.385344987890242123e+02 4.172750370804425302e+01 -1.605531678285631756e+02
2.385465052677566007e+02 4.172727290378927734e+01 -1.622473499068491947e+02
2.385585116599887101e+02 4.172704084974888872e+01 -1.639594820597805551e+02
2.385705179652547372e+02 4.172680754594233576e+01 -1.656885623646995782e+02
2.385825241830889638e+02 4.172657299238890971e+01 -1.674331667222621149e+02
2.385945303130255866e+02 4.172633718910806522e+01 -1.691920152124866945e+02
2.386065363545989726e+02 4.172610013611931379e+01 -1.709640152447910282e+02
2.386185423073434322e+02 4.172586183344230193e+01 -1.727482039447359057e+02
2.386305481707933325e+02 4.172562228109674010e+01 -1.745437132107157936e+02
2.386425539444830406e+02 4.172538147910248085e+01 -1.763497510780106268e+02
2.386545596279469805e+02 4.172513942747945492e+01 -1.781655898607506856e+02
2.386665652207196331e+02 4.172489612624772093e+01 -1.799905547702499575e+02
2.386785707223353938e+02 4.172465157542740144e+01 -1.818240075002422032e+02
2.386905761323288857e+02 4.172440577503876113e+01 -1.836653205117348762e+02
2.387025814502345611e+02 4.172415872510215706e+01 -1.855138437604671822e+02
2.387145866755870429e+02 4.172391042563802444e+01 -1.873688767397887318e+02
2.387265918079208689e+02 4.172366087666694057e+01 -1.892296633398696599e+02
2.387385968467707187e+02 4.172341007820956094e+01 -1.910954134044025352e+02
2.387506017916712437e+02 4.172315803028666181e+01 -1.929653363120805523e+02
2.387626066421571522e+02 4.172290473291907631e+01 -1.948386698169089755e+02
2.387746113977631239e+02 4.172265018612780096e+01 -1.967146981199449556e+02
2.387866160580239807e+02 4.172239438993391758e+01 -1.985927617826087044e+02
2.387986206224744592e+02 4.172213734435859323e+01 -2.004722611440963647e+02
2.388106250906493528e+02 4.172187904942308734e+01 -2.023526311064817662e+02
2.388226294620835972e+02 4.172161950514881568e+01 -2.042332913697257197e+02
2.388346337363120142e+02 4.172135871155723663e+01 -2.061136712883071596e+02
2.388466379128695110e+02 4.172109666866995781e+01 -2.079932396127966001e+02
2.388586419912910799e+02 4.172083337650865786e+01 -2.098715000952337846e+02
2.388706459711116565e+02 4.172056883509513625e+01 -2.117479848025723470e+02
2.388826498518662902e+02 4.172030304445129190e+01 -2.136222512732397547e+02
2.388946536330900017e+02 4.172003600459912320e+01 -2.154938824184769999e+02
2.389066573143178687e+02 4.171976771556072805e+01 -2.173624877941836644e+02
2.389186608950849973e+02 4.171949817735832511e+01 -2.192277050827424318e+02
2.389306643749265504e+02 4.171922739001421832e+01 -2.210892009971813934e+02
2.389426677533777195e+02 4.171895535355080398e+01 -2.229466712911079753e+02
2.389546710299736674e+02 4.171868206799061340e+01 -2.247998400571331672e+02
2.389666742042496708e+02 4.171840753335627028e+01 -2.266484590618227912e+02
2.389786772757410063e+02 4.171813174967047644e+01 -2.284923085648337917e+02
2.389906802439829789e+02 4.171785471695606162e+01 -2.303312015713015910e+02
2.390026831085109507e+02 4.171757643523595505e+01 -2.321649922761697553e+02
2.390146858688602833e+02 4.171729690453319961e+01 -2.339935849928549487e+02
2.390266885245663957e+02 4.171701612487090216e+01 -2.358169358576116394e+02
2.390386910751647633e+02 4.171673409627231166e+01 -2.376350445843178250e+02
2.390506935201908050e+02 4.171645081876075523e+01 -2.394479457748511209e+02
2.390626958591801099e+02 4.171616629235968787e+01 -2.412557122700419256e+02
2.390746980916682105e+02 4.171588051709264278e+01 -2.430584583443930740e+02
2.390867002171906961e+02 4.171559349298326680e+01 -2.448563259850621137e+02
2.390987022352831559e+02 4.171530522005531338e+01 -2.466494730972850675e+02
2.391107041454813213e+02 4.171501569833262835e+01 -2.484380716193989258e+02
2.391227059473208385e+02 4.171472492783917119e+01 -2.502223088775934627e+02
2.391347076403374388e+02 4.171443290859899378e+01 -2.520023890412186631e+02
2.391467092240669103e+02 4.171413964063626878e+01 -2.537785343557513045e+02
2.391587106980450699e+02 4.171384512397522570e+01 -2.555509864789777055e+02
2.391707120618077056e+02 4.171354935864027169e+01 -2.573200083465592911e+02
2.391827133148907478e+02 4.171325234465585652e+01 -2.590858868879830652e+02
2.391947144568300700e+02 4.171295408204654365e+01 -2.608489365153286599e+02
2.392067154871616594e+02 4.171265457083700312e+01 -2.626095025995334140e+02
2.392187164054215032e+02 4.171235381105203999e+01 -2.643679635713604057e+02
2.392307172111455884e+02 4.171205180271650192e+01 -2.661247305874220501e+02
2.392427179038699592e+02 4.171174854585538583e+01 -2.678802449343058925e+02
2.392547184831308016e+02 4.171144404049376675e+01 -2.696349744707983405e+02
2.392667189484641881e+02 4.171113828665684053e+01 -2.713894106596960683e+02
2.392787192994063048e+02 4.171083128436990251e+01 -2.731440677000320534e+02
2.392907195354933378e+02 4.171052303365832614e+01 -2.748994870993876702e+02
2.393027196562615870e+02 4.171021353454761993e+01 -2.766562564633837837e+02
2.393147196612473238e+02 4.170990278706337762e+01 -2.784149358183710774e+02
2.393267195499868478e+02 4.170959079123129243e+01 -2.801759570921209388e+02
2.393387193220165443e+02 4.170927754707717128e+01 -2.819397770507101768e+02
2.393507189768728267e+02 4.170896305462692766e+01 -2.837068765488875215e+02
2.393627185140920801e+02 4.170864731390655322e+01 -2.854777437142876124e+02
2.393747179332108885e+02 4.170833032494216752e+01 -2.872528690024785760e+02
2.393867172337656655e+02 4.170801208775999669e+01 -2.890327446914599818e+02
2.393987164152930234e+02 4.170769260238633080e+01 -2.908178667672974598e+02
2.394107154773295747e+02 4.170737186884760206e+01 -2.926087382220816835e+02
2.394227144194118750e+02 4.170704988717032791e+01 -2.944058731027308227e+02
2.394347132410767074e+02 4.170672665738112528e+01 -2.962098008541182708e+02
2.394467119418607126e+02 4.170640217950673190e+01 -2.980210705656114669e+02
2.394587105213007021e+02 4.170607645357396365e+01 -2.998402543828326543e+02
2.394707089789334304e+02 4.170574947960977141e+01 -3.016679479253022578e+02
2.394827073142957374e+02 4.170542125764116292e+01 -3.035047619195551647e+02
2.394947055269245197e+02 4.170509178769527381e+01 -3.053512940017521942e+02
2.395067036163567025e+02 4.170476106979936048e+01 -3.072080736908789049e+02
2.395187015821292107e+02 4.170442910398075753e+01 -3.090755053833677266e+02
2.395306994237790832e+02 4.170409589026689190e+01 -3.109538637880654051e+02
2.395426971408433019e+02 4.170376142868533265e+01 -3.128433632904702222e+02
2.395546947328589908e+02 4.170342571926371278e+01 -3.147442800587526790e+02
2.395666921993632741e+02 4.170308876202978610e+01 -3.166570688432868792e+02
2.395786895398933041e+02 4.170275055701141298e+01 -3.185823692822125963e+02
2.395906867539862901e+02 4.170241110423651776e+01 -3.205209068523234350e+02
2.396026838411794984e+02 4.170207040373319529e+01 -3.224734058594306134e+02
2.396146808010101665e+02 4.170172845552958307e+01 -3.244405557471927750e+02
2.396266776330156745e+02 4.170138525965395360e+01 -3.264230056639644317e+02
2.396386743367333736e+02 4.170104081613465752e+01 -3.284213650228236929e+02
2.396506709117006721e+02 4.170069512500017339e+01 -3.304361996052305699e+02
2.396626673574550637e+02 4.170034818627905793e+01 -3.324680170951256173e+02
2.396746636735340132e+02 4.170000000000000284e+01 -3.345172379460665297e+02
